,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,tPropQDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
50,32,"(1, 2, 3)",3,1,0.8102464261510668,0.7660181936560918,0.8304336204826515,0.7607094326430657,24.970388650894165,37.82155513763428,0.9848484848484849,0.0006366473637169282,0.9898362507058159,0.000643519051169667,0.987012987012987,0.9827780914737436,0.9605684170901562,0.0009922918662184851,0.9885187276491624,0.0009461391584675303,0.9924712968191229,0.9007152268021833
51,32,"(1, 2, 3, 4)",4,1,0.9123215871496982,0.8838802064779095,0.9123962868565884,0.8788011921782901,24.332693576812744,38.23365497589111,0.9891774891774892,0.0006367394912047685,0.9902126858648598,0.0006372097542387784,0.9863542254846602,0.9868247694334651,0.9728025597590815,0.0009486025478708392,0.9859777903256164,0.0009574617972464609,0.9917184265010351,0.9468285337850555
52,33,"(1,)",1,1,0.5604214501404134,0.5,0.5518373751808017,0.5,24.128151178359985,36.65844917297363,0.938660133798172,0.0006363838925096998,0.9814378592292472,0.0006646327762141884,0.9829454442664657,0.9455384905304814,0.9787995854141147,0.0009664848950899233,0.984358805238858,0.0009555197296746431,0.986714406859512,0.9583529633468388
53,33,"(1, 2)",2,1,0.6923993569776233,0.6378854707213574,0.6957680577242016,0.6373173221240948,24.692652225494385,38.20156788825989,0.9706020917742392,0.0006391179670569114,0.9818147554885518,0.0006426272108767581,0.9834165645905965,0.9677753698294544,0.9868086309243381,0.0009469240356275658,0.9952887967586922,0.001023548684784686,0.9959483652124753,0.9741826062376331
54,33,"(1, 2, 3)",3,1,0.8077743502928566,0.7601328844587252,0.7935628346811899,0.759074466430958,24.96337103843689,37.93385577201843,0.9790822576085932,0.0006501820223794001,0.9821916517478564,0.0006433700308839731,0.9844530293036842,0.9806840667106379,0.9868086309243381,0.000981399973207332,0.9958541411476491,0.0010553754197094338,0.9946292283049091,0.9693771789314991
55,33,"(1, 2, 3, 4)",4,1,0.9240530944314858,0.8874738029348652,0.923998947711939,0.877658764548225,25.894845247268677,38.34494948387146,0.979553377932724,0.000636481973685273,0.9810609629699425,0.0006378893689139674,0.9877508715725997,0.9775746725713748,0.9363045321775182,0.000997365773437408,0.9507208140959201,0.0011133849311928538,0.9683407142184114,0.8111749740883821
56,34,"(1,)",1,1,0.6910121714163336,0.5,0.6231425517997286,0.5,23.767195463180542,35.79717135429382,0.975513279336975,0.0006693311500154123,0.9672254661894896,0.0006508167280857118,0.9694857788660765,0.9366170653607082,0.9873799208890564,0.0009447813572958153,0.993784140139386,0.0011090052781255035,0.8504426445658316,0.8706912789602562
57,34,"(1, 2)",2,1,0.781026304613002,0.6382531058982686,0.780552046366004,0.6372172703750175,24.8711256980896,37.770437240600586,0.9868148427199096,0.000640239570073027,0.9857788660764739,0.0007148364053245856,0.9732529666603881,0.9641175362591825,0.9893576944810699,0.0009516688654215732,0.9966095309851196,0.0011355336450277512,0.859201356187606,0.9676021849689207
58,34,"(1, 2, 3)",3,1,0.8726629767136057,0.7601256877317611,0.8559479345713831,0.759074466430958,24.37079429626465,37.71928834915161,0.9932190619702392,0.0006365477421297643,0.9916180071576568,0.0006360901033031803,0.9797513656055754,0.9669429271049161,0.9881333584479186,0.0009792444507917188,0.9955735543416839,0.000970847257720838,0.8710679977396873,0.9658127707666228
59,34,"(1, 2, 3, 4)",4,1,0.9418694705191609,0.8795458137911657,0.9311421131374121,0.8782353986830154,27.453993558883667,36.210273027420044,0.9960444528159729,0.000826548488154926,0.9956677340365417,0.0006663923233012108,0.9895460538707854,0.9794688265210021,0.9894518741759276,0.0009499771892743767,0.9950084761725372,0.0009503452134325491,0.8669240911659446,0.9824825767564513
60,35,"(1,)",1,1,0.6556893054635864,0.5,0.6579354807653156,0.5004060397844624,23.586713314056396,36.0378155708313,0.8937853107344633,0.0006224793902898239,0.8785310734463276,0.0006295449091665265,0.8815442561205273,0.8768361581920904,0.89030131826742,0.0009397875117716817,0.9193973634651601,0.0010820642702997066,0.8931261770244822,0.8901129943502825
61,35,"(1, 2)",2,1,0.7239282610747217,0.6388322308941097,0.7334067657146861,0.641873287319879,24.561302185058594,38.17850303649902,0.9419020715630885,0.0006402219307175688,0.9444444444444444,0.0006508736736132376,0.8967043314500942,0.9213747645951036,0.9125235404896422,0.001129935937188215,0.9193973634651601,0.0009675354382861581,0.8967043314500942,0.9322033898305084
62,35,"(1, 2, 3)",3,1,0.8139953974087015,0.7638055284290155,0.8515371799045851,0.7641305952825856,26.28889751434326,36.0658860206604,0.9402071563088512,0.000685249546826896,0.9556497175141243,0.0007329262807095342,0.911487758945386,0.9599811676082862,0.9501883239171375,0.0010008774908248988,0.9540489642184558,0.0009369572452681662,0.9041431261770245,0.9578154425612053
63,35,"(1, 2, 3, 4)",4,1,0.9128020243511147,0.8806361906247437,0.9229655412325056,0.8801359089404855,26.272852897644043,37.84461760520935,0.9440677966101695,0.0006832612885369195,0.9544256120527307,0.0006519306401972942,0.9032956685499058,0.9651600753295668,0.9492467043314501,0.0009584777323764147,0.9532956685499059,0.0009613077294804058,0.9006591337099812,0.9520715630885123
64,36,"(1,)",1,1,0.7983558179979611,0.5,0.7316746991882992,0.5,23.626818895339966,36.49803972244263,0.9855918636406441,0.0006369684743661195,0.9969865335718995,0.0006395272923925859,0.8340710048027121,0.9488652415481684,0.8747528015820699,0.0009798203858180576,0.9691119691119691,0.0011339060318807904,0.6950748658065731,0.792447499764573
65,36,"(1, 2)",2,1,0.7985611050430477,0.6397441820483207,0.8277850835490818,0.6426926716265072,24.96437406539917,37.959927558898926,0.9842734720783501,0.0006464984370036835,0.9938788963179207,0.0006342296131542481,0.8450889914304548,0.9780581975703927,0.9976457293530464,0.0010123833254778135,0.9905829174121857,0.0009498814425570378,0.6965815990206234,0.870232601939919
66,36,"(1, 2, 3)",3,1,0.890864275241296,0.7624648360780949,0.8844266176787844,0.7594730637399859,26.421249389648438,37.16079902648926,0.9915246256709671,0.0006492548332857383,0.9936905546661644,0.0007951279146341924,0.8324701007627837,0.9760806102269517,0.9962331669648743,0.0009800996671727466,0.9985874376118279,0.000992938571645778,0.7515773613334589,0.8315283925040022
67,36,"(1, 2, 3, 4)",4,1,0.9500274187916319,0.881159093618978,0.9564390856920495,0.8789420219542606,25.857748985290527,38.480310678482056,0.995385629531971,0.0006598161768695484,0.9965156794425087,0.0006493428005136242,0.8328467840662963,0.972313777191826,0.988793671720501,0.0009339226876199666,0.9924663339297486,0.0009574434359606427,0.738487616536397,0.8368961295790565
